48,41,37,1172,86,8.658,2019-06-02,2019-06-02
49,51,30,1165,78,3.517,2019-06-02,2019-06-02
50,43,60,1993,50,14.0,2019-06-02,2019-06-02
51,21,33,559,26,13.4,2019-06-02,2019-06-02
52,6,17,448,4,4.241,2019-06-02,2019-06-02
53,35,19,1293,73,5.74,2019-06-02,2019-06-02
54,9,56,873,85,9.559,2019-06-02,2019-06-02
55,3,54,1772,71,1.334,2019-06-02,2019-06-02
56,4,30,897,11,5.798,2019-06-02,2019-06-02
57,8,50,1622,22,15.02,2019-06-02,2019-06-02
58,44,34,598,89,10.5,2019-06-02,2019-06-02
59,24,49,95,50,18.333,2019-06-02,2019-06-02
60,12,52,1752,80,18.273,2019-06-02,2019-06-02
61,9,55,888,22,14.002,2019-06-02,2019-06-02
62,8,1,1128,59,6.649,2019-06-02,2019-06-02
63,5,13,1892,78,4.049,2019-06-02,2019-06-02
64,43,20,207,89,10.448,2019-06-02,2019-06-02
65,49,8,1173,27,11.0,2019-06-02,2019-06-02
66,59,34,1074,56,7.481,2019-06-02,2019-06-02
67,45,15,1209,86,14.17,2019-06-02,2019-06-02
68,59,9,1530,52,7.37,2019-06-02,2019-06-02
69,23,54,108,63,4.738,2019-06-02,2019-06-02
70,20,36,1927,18,1.264,2019-06-02,2019-06-02
71,12,37,1752,6,16.639,2019-06-02,2019-06-02
72,36,33,1775,55,12.722,2019-06-02,2019-06-02
73,41,14,466,62,13.943,2019-06-02,2019-06-02
74,1,14,573,81,11.071,2019-06-02,2019-06-02
75,60,2,1433,19,15.388,2019-06-02,2019-06-02
76,21,1,857,80,19.444,2019-06-02,2019-06-02
77,33,48,46,37,5.78,2019-06-02,2019-06-02
78,19,16,658,4,18.24,2019-06-02,2019-06-02
79,47,55,325,60,1.127,2019-06-02,2019-06-02
80,37,28,355,70,13.753,2019-06-02,2019-06-02
81,22,35,1608,78,1.068,2019-06-02,2019-06-02
82,48,43,1348,66,1.7,2019-06-02,2019-06-02
83,12,56,118,59,12.309,2019-06-02,2019-06-02
84,55,56,566,23,13.758,2019-06-02,2019-06-02
85,58,22,390,27,7.0,2019-06-02,2019-06-02
86,43,24,1901,73,6.584,2019-06-02,2019-06-02
87,8,50,1641,66,13.0,2019-06-02,2019-06-02
88,34,19,304,49,6.11,2019-06-02,2019-06-02
89,25,34,900,52,6.098,2019-06-02,2019-06-02
90,56,30,1378,24,11.155,2019-06-02,2019-06-02
91,32,11,1360,20,1.101,2019-06-02,2019-06-02
92,27,45,472,31,10.268,2019-06-02,2019-06-02
93,35,14,1606,93,10.171,2019-06-02,2019-06-02
94,19,14,1295,97,3.0,2019-06-02,2019-06-02
95,29,54,1227,0,16.0,2019-06-02,2019-06-02
96,49,37,649,72,17.05,2019-06-02,2019-06-02
97,34,18,269,66,15.0,2019-06-02,2019-06-02
98,27,6,1943,58,7.313,2019-06-02,2019-06-02
99,22,22,182,81,2.323,2019-06-02,2019-06-02
100,21,17,1415,88,2.909,2019-06-02,2019-06-02
101,48,35,314,83,14.0,2019-06-02,2019-06-02
102,16,34,1261,28,6.8,2019-06-02,2019-06-02
103,54,28,163,36,15.441,2019-06-02,2019-06-02
104,19,9,1005,43,14.493,2019-06-02,2019-06-02
105,29,46,1243,73,17.42,2019-06-02,2019-06-02
106,10,24,753,22,11.124,2019-06-02,2019-06-02
107,33,29,618,10,16.09,2019-06-02,2019-06-02
108,55,16,1331,4,3.94,2019-06-02,2019-06-02
109,55,34,1698,47,19.777,2019-06-02,2019-06-02
110,15,3,1439,93,19.306,2019-06-02,2019-06-02
111,58,48,380,73,6.0,2019-06-02,2019-06-02
112,52,24,1907,45,15.322,2019-06-02,2019-06-02
113,26,11,182,64,12.0,2019-06-02,2019-06-02
114,12,4,1121,81,14.221,2019-06-02,2019-06-02
115,36,53,1009,1,10.16,2019-06-02,2019-06-02
116,4,44,1128,12,8.498,2019-06-02,2019-06-02
117,45,41,106,4,7.289,2019-06-02,2019-06-02
118,16,34,614,68,16.0,2019-06-02,2019-06-02
119,31,51,757,32,6.784,2019-06-02,2019-06-02
120,4,27,1916,74,18.356,2019-06-02,2019-06-02
121,48,5,1424,17,12.863,2019-06-02,2019-06-02
122,17,31,1635,46,11.416,2019-06-02,2019-06-02
123,9,6,1386,87,19.0,2019-06-02,2019-06-02
124,14,33,601,40,6.047,2019-06-02,2019-06-02
125,40,3,683,41,5.954,2019-06-02,2019-06-02
126,19,35,690,13,12.832,2019-06-02,2019-06-02
127,59,54,1588,87,11.186,2019-06-02,2019-06-02
128,1,40,197,69,16.867,2019-06-02,2019-06-02
129,44,32,1671,79,15.86,2019-06-02,2019-06-02
130,19,20,1865,42,8.2,2019-06-02,2019-06-02
131,45,24,813,59,9.495,2019-06-02,2019-06-02
132,21,40,791,74,10.067,2019-06-02,2019-06-02
133,51,2,1319,12,10.303,2019-06-02,2019-06-02
134,36,2,832,12,8.12,2019-06-02,2019-06-02
135,39,22,655,34,12.795,2019-06-02,2019-06-02
136,31,8,1371,65,9.072,2019-06-02,2019-06-02
137,31,34,433,51,15.074,2019-06-02,2019-06-02
138,1,48,854,50,10.991,2019-06-02,2019-06-02
139,22,21,1784,46,9.03,2019-06-02,2019-06-02
140,23,2,948,15,6.849,2019-06-02,2019-06-02
141,42,9,159,60,14.98,2019-06-02,2019-06-02
142,10,29,1285,59,1.251,2019-06-02,2019-06-02
143,46,51,983,82,12.575,2019-06-02,2019-06-02
144,5,54,336,45,7.455,2019-06-02,2019-06-02
145,13,38,1645,60,15.098,2019-06-02,2019-06-02
146,12,50,580,84,10.895,2019-06-02,2019-06-02
147,59,9,614,53,4.0,2019-06-02,2019-06-02
148,8,55,1871,36,17.977,2019-06-02,2019-06-02
149,19,56,637,16,8.0,2019-06-02,2019-06-02
150,51,29,1419,39,9.585,2019-06-02,2019-06-02
151,6,56,1345,85,12.026,2019-06-02,2019-06-02
152,19,51,577,0,5.167,2019-06-02,2019-06-02
153,10,24,1546,65,4.0,2019-06-02,2019-06-02
154,57,58,640,34,13.0,2019-06-02,2019-06-02
155,1,18,1586,40,14.235,2019-06-02,2019-06-02
156,35,25,822,38,2.345,2019-06-02,2019-06-02
157,19,59,926,84,8.781,2019-06-02,2019-06-02
158,28,55,1898,80,9.44,2019-06-02,2019-06-02
159,8,12,1157,54,8.08,2019-06-02,2019-06-02
160,27,34,811,15,15.883,2019-06-02,2019-06-02
161,43,4,148,73,11.0,2019-06-02,2019-06-02
162,32,50,968,10,9.511,2019-06-02,2019-06-02
163,26,4,358,75,12.0,2019-06-02,2019-06-02
164,4,51,444,15,8.3,2019-06-02,2019-06-02
165,11,57,320,20,8.9,2019-06-02,2019-06-02
166,18,5,358,69,1.113,2019-06-02,2019-06-02
167,46,59,1913,41,10.949,2019-06-02,2019-06-02
168,19,50,947,1,13.59,2019-06-02,2019-06-02
169,52,9,945,81,11.05,2019-06-02,2019-06-02
170,3,49,757,73,18.0,2019-06-02,2019-06-02
171,31,20,1129,35,16.457,2019-06-02,2019-06-02
172,14,47,1238,33,2.83,2019-06-02,2019-06-02
173,33,45,184,2,17.131,2019-06-02,2019-06-02
174,15,48,1586,39,10.069,2019-06-02,2019-06-02
175,37,12,181,34,17.2,2019-06-02,2019-06-02
176,32,39,13,48,12.254,2019-06-02,2019-06-02
177,24,51,1820,54,1.267,2019-06-02,2019-06-02
178,56,27,1479,38,6.72,2019-06-02,2019-06-02
179,55,1,980,12,12.19,2019-06-02,2019-06-02
180,12,17,874,23,10.816,2019-06-02,2019-06-02
181,40,39,1522,46,14.969,2019-06-02,2019-06-02
182,32,12,222,86,16.725,2019-06-02,2019-06-02
183,5,25,950,5,19.876,2019-06-02,2019-06-02
184,60,14,604,0,10.7,2019-06-02,2019-06-02
185,35,33,811,65,11.507,2019-06-02,2019-06-02
186,31,34,766,73,3.441,2019-06-02,2019-06-02
187,54,56,1296,39,17.25,2019-06-02,2019-06-02
188,54,20,698,41,14.927,2019-06-02,2019-06-02
189,49,58,1385,48,12.853,2019-06-02,2019-06-02
190,53,51,552,64,15.99,2019-06-02,2019-06-02
191,9,42,98,94,4.457,2019-06-02,2019-06-02
192,32,57,768,81,12.921,2019-06-02,2019-06-02
193,40,44,1414,85,1.827,2019-06-02,2019-06-02
194,17,53,1502,51,1.9,2019-06-02,2019-06-02
195,43,37,403,77,8.407,2019-06-02,2019-06-02
196,28,6,152,38,2.46,2019-06-02,2019-06-02
197,19,44,1988,56,11.0,2019-06-02,2019-06-02
198,60,47,718,46,16.328,2019-06-02,2019-06-02
199,30,34,1949,7,2.63,2019-06-02,2019-06-02
200,33,40,1334,15,5.657,2019-06-02,2019-06-02
201,29,47,1242,26,6.05,2019-06-02,2019-06-02
202,10,37,1453,56,15.7,2019-06-02,2019-06-02
203,51,31,831,72,19.781,2019-06-02,2019-06-02
204,52,9,1204,29,6.857,2019-06-02,2019-06-02
205,28,24,565,87,8.047,2019-06-02,2019-06-02
206,8,17,829,54,14.927,2019-06-02,2019-06-02
207,22,45,1976,17,5.684,2019-06-02,2019-06-02
208,5,44,1249,59,19.34,2019-06-02,2019-06-02
209,9,3,93,8,13.255,2019-06-02,2019-06-02
210,49,36,1116,27,16.0,2019-06-02,2019-06-02
211,48,24,1934,85,7.398,2019-06-02,2019-06-02
212,20,30,801,48,10.0,2019-06-02,2019-06-02
213,17,8,701,75,5.0,2019-06-02,2019-06-02
214,11,38,800,35,14.71,2019-06-02,2019-06-02
215,2,55,1836,23,18.723,2019-06-02,2019-06-02
216,24,38,952,67,12.434,2019-06-02,2019-06-02
217,19,14,1762,27,3.31,2019-06-02,2019-06-02
218,2,15,1196,39,17.486,2019-06-02,2019-06-02
219,49,49,515,89,4.191,2019-06-02,2019-06-02
220,46,1,773,53,2.189,2019-06-02,2019-06-02
221,1,41,1429,43,18.66,2019-06-02,2019-06-02
222,41,43,1266,79,3.347,2019-06-02,2019-06-02
223,1,28,1440,34,9.353,2019-06-02,2019-06-02
224,36,19,1488,85,6.195,2019-06-02,2019-06-02
225,29,15,316,68,13.568,2019-06-02,2019-06-02
226,29,44,10,24,9.118,2019-06-02,2019-06-02
227,57,46,1169,73,9.0,2019-06-02,2019-06-02
228,10,57,1229,24,13.31,2019-06-02,2019-06-02
229,8,39,1515,47,8.6,2019-06-02,2019-06-02
230,28,5,896,13,12.908,2019-06-02,2019-06-02
231,22,50,777,69,1.843,2019-06-02,2019-06-02
232,25,52,165,10,5.001,2019-06-02,2019-06-02
233,31,35,137,52,4.0,2019-06-02,2019-06-02
234,60,41,873,13,13.982,2019-06-02,2019-06-02
235,25,2,1353,32,9.0,2019-06-02,2019-06-02
236,53,28,1221,57,8.309,2019-06-02,2019-06-02
237,34,14,101,70,4.6,2019-06-02,2019-06-02
238,45,51,1893,29,13.281,2019-06-02,2019-06-02
239,16,13,1472,54,7.364,2019-06-02,2019-06-02
240,15,42,371,72,13.984,2019-06-02,2019-06-02
241,24,40,1924,90,10.094,2019-06-02,2019-06-02
242,15,46,1533,97,8.772,2019-06-02,2019-06-02
243,6,50,208,91,18.54,2019-06-02,2019-06-02
244,56,49,554,34,4.098,2019-06-02,2019-06-02
245,22,1,1123,32,3.746,2019-06-02,2019-06-02
246,47,29,1370,99,8.407,2019-06-02,2019-06-02
247,6,37,1926,30,2.2,2019-06-02,2019-06-02
248,46,50,1368,41,6.441,2019-06-02,2019-06-02
249,8,49,1194,65,2.844,2019-06-02,2019-06-02
250,53,20,1985,97,10.536,2019-06-02,2019-06-02
251,19,47,1949,12,9.479,2019-06-02,2019-06-02
252,23,40,92,57,12.941,2019-06-02,2019-06-02
253,54,23,1722,19,15.615,2019-06-02,2019-06-02
254,60,52,1010,75,15.224,2019-06-02,2019-06-02
255,59,38,1957,23,10.1,2019-06-02,2019-06-02
256,10,13,195,88,15.0,2019-06-02,2019-06-02
257,43,37,1219,86,13.656,2019-06-02,2019-06-02
258,46,8,382,55,19.0,2019-06-02,2019-06-02
259,26,41,1212,45,9.5,2019-06-02,2019-06-02
260,58,8,1075,16,14.87,2019-06-02,2019-06-02
261,9,54,360,97,6.447,2019-06-02,2019-06-02
262,16,32,1503,46,14.896,2019-06-02,2019-06-02
263,31,17,82,30,4.79,2019-06-02,2019-06-02
264,18,8,194,21,18.793,2019-06-02,2019-06-02
265,53,44,756,84,17.002,2019-06-02,2019-06-02
266,3,11,897,12,17.438,2019-06-02,2019-06-02
267,15,7,228,24,17.078,2019-06-02,2019-06-02
268,22,36,26,39,11.257,2019-06-02,2019-06-02
269,45,59,195,18,13.77,2019-06-02,2019-06-02
270,29,2,61,94,11.912,2019-06-02,2019-06-02
271,48,34,5,72,5.4,2019-06-02,2019-06-02
272,44,54,119,21,3.75,2019-06-02,2019-06-02
273,4,46,461,25,6.377,2019-06-02,2019-06-02
274,42,19,740,71,5.294,2019-06-02,2019-06-02
275,28,17,810,7,17.396,2019-06-02,2019-06-02
276,30,3,1996,37,16.028,2019-06-02,2019-06-02
277,54,42,54,46,12.435,2019-06-02,2019-06-02
278,30,59,1145,16,19.0,2019-06-02,2019-06-02
279,50,16,1449,74,10.0,2019-06-02,2019-06-02
280,54,14,568,75,6.4,2019-06-02,2019-06-02
281,2,57,433,38,2.506,2019-06-02,2019-06-02
282,50,1,1077,26,6.97,2019-06-02,2019-06-02
283,47,56,468,63,16.661,2019-06-02,2019-06-02
284,55,49,1262,13,4.288,2019-06-02,2019-06-02
285,8,35,297,5,18.347,2019-06-02,2019-06-02
286,46,60,1163,74,9.9,2019-06-02,2019-06-02
287,42,58,861,47,1.543,2019-06-02,2019-06-02
288,5,8,1561,23,17.071,2019-06-02,2019-06-02
289,22,31,1422,93,6.893,2019-06-02,2019-06-02
290,33,30,985,44,12.5,2019-06-02,2019-06-02
291,38,36,407,70,13.398,2019-06-02,2019-06-02
292,25,45,460,37,2.729,2019-06-02,2019-06-02
293,16,1,1250,72,9.0,2019-06-02,2019-06-02
294,4,33,1969,71,13.413,2019-06-02,2019-06-02
295,49,22,1349,28,4.66,2019-06-02,2019-06-02
296,21,54,1030,33,5.299,2019-06-02,2019-06-02
297,56,11,192,67,2.72,2019-06-02,2019-06-02
298,21,10,552,37,14.5,2019-06-02,2019-06-02
299,42,57,1336,85,16.686,2019-06-02,2019-06-02
300,26,14,252,63,19.81,2019-06-02,2019-06-02
301,1,53,369,90,2.767,2019-06-02,2019-06-02
302,53,47,681,36,16.059,2019-06-02,2019-06-02
303,8,48,403,71,1.68,2019-06-02,2019-06-02
304,36,40,1749,22,19.841,2019-06-02,2019-06-02
305,14,37,267,11,6.558,2019-06-02,2019-06-02
306,43,30,738,23,12.309,2019-06-02,2019-06-02
307,38,17,1147,19,8.217,2019-06-02,2019-06-02
308,45,6,1294,23,10.636,2019-06-02,2019-06-02
309,54,29,814,65,2.796,2019-06-02,2019-06-02
310,33,6,834,23,10.1,2019-06-02,2019-06-02
311,35,9,258,20,3.0,2019-06-02,2019-06-02
312,8,16,765,16,6.012,2019-06-02,2019-06-02
313,40,47,1412,46,11.067,2019-06-02,2019-06-02
314,5,5,866,59,1.439,2019-06-02,2019-06-02
315,7,29,1057,3,15.137,2019-06-02,2019-06-02
316,51,12,1786,2,7.0,2019-06-02,2019-06-02
317,29,27,286,84,6.956,2019-06-02,2019-06-02
318,30,38,1610,51,7.04,2019-06-02,2019-06-02
319,20,2,1619,48,1.742,2019-06-02,2019-06-02
320,7,20,1653,2,2.873,2019-06-02,2019-06-02
321,58,46,208,30,11.939,2019-06-02,2019-06-02
322,28,49,1669,72,12.387,2019-06-02,2019-06-02
323,47,35,378,27,4.556,2019-06-02,2019-06-02
324,59,32,264,29,12.187,2019-06-02,2019-06-02
325,52,58,63,16,16.6,2019-06-02,2019-06-02
326,16,42,1841,34,14.801,2019-06-02,2019-06-02
327,36,60,1929,4,2.073,2019-06-02,2019-06-02
328,18,13,1932,69,3.348,2019-06-02,2019-06-02
329,31,27,242,8,8.261,2019-06-02,2019-06-02
330,10,21,1043,20,11.434,2019-06-02,2019-06-02
331,47,27,1071,64,4.833,2019-06-02,2019-06-02
332,2,44,1260,43,1.712,2019-06-02,2019-06-02
333,25,21,992,98,12.052,2019-06-02,2019-06-02
334,20,11,1536,85,8.426,2019-06-02,2019-06-02
335,15,49,1373,10,15.16,2019-06-02,2019-06-02
336,21,17,1223,92,16.0,2019-06-02,2019-06-02
337,59,3,1630,90,16.0,2019-06-02,2019-06-02
338,26,10,539,76,17.0,2019-06-02,2019-06-02
339,44,8,8,87,17.964,2019-06-02,2019-06-02
340,34,47,1779,87,6.1,2019-06-02,2019-06-02
341,18,27,1949,92,18.0,2019-06-02,2019-06-02
342,33,7,250,97,5.164,2019-06-02,2019-06-02
343,48,57,1550,63,8.0,2019-06-02,2019-06-02
344,21,29,68,15,1.138,2019-06-02,2019-06-02
345,51,22,994,89,10.077,2019-06-02,2019-06-02
346,35,13,430,51,17.293,2019-06-02,2019-06-02
347,50,18,984,63,7.34,2019-06-02,2019-06-02
348,36,52,1480,97,8.3,2019-06-02,2019-06-02
349,40,18,234,90,9.571,2019-06-02,2019-06-02
350,12,22,480,42,7.135,2019-06-02,2019-06-02
351,14,56,588,34,7.35,2019-06-02,2019-06-02
352,57,9,9,57,10.205,2019-06-02,2019-06-02
353,15,9,1936,9,4.143,2019-06-02,2019-06-02
354,38,60,1679,14,1.066,2019-06-02,2019-06-02
355,37,50,666,73,3.482,2019-06-02,2019-06-02
356,50,51,1901,25,5.41,2019-06-02,2019-06-02
357,16,19,1410,64,19.297,2019-06-02,2019-06-02
358,19,58,534,39,5.9,2019-06-02,2019-06-02
359,20,27,677,99,3.145,2019-06-02,2019-06-02
360,3,28,533,25,7.47,2019-06-02,2019-06-02
361,26,51,1740,64,15.344,2019-06-02,2019-06-02
362,52,3,61,85,18.635,2019-06-02,2019-06-02
363,44,1,1746,91,14.0,2019-06-02,2019-06-02
364,28,12,762,2,16.481,2019-06-02,2019-06-02
365,25,33,1975,71,14.0,2019-06-02,2019-06-02
366,28,4,1451,61,13.0,2019-06-02,2019-06-02
367,54,41,1797,16,1.667,2019-06-02,2019-06-02
368,51,23,360,38,18.88,2019-06-02,2019-06-02
369,36,60,4,96,15.557,2019-06-02,2019-06-02
370,44,9,1310,16,17.198,2019-06-02,2019-06-02
371,16,25,1926,24,18.275,2019-06-02,2019-06-02
372,5,9,1477,0,5.427,2019-06-02,2019-06-02
373,53,57,471,39,4.283,2019-06-02,2019-06-02
374,47,29,310,58,12.278,2019-06-02,2019-06-02
375,41,53,555,33,9.33,2019-06-02,2019-06-02
376,11,59,936,94,5.382,2019-06-02,2019-06-02
377,53,46,1500,56,14.777,2019-06-02,2019-06-02
378,45,41,1083,12,8.324,2019-06-02,2019-06-02
379,52,42,1182,43,1.896,2019-06-02,2019-06-02
380,51,47,841,73,10.649,2019-06-02,2019-06-02
381,60,60,151,0,3.582,2019-06-02,2019-06-02
382,38,46,1811,8,5.439,2019-06-02,2019-06-02
383,3,25,1886,52,1.28,2019-06-02,2019-06-02
384,31,59,1016,52,1.336,2019-06-02,2019-06-02
385,24,7,918,73,3.237,2019-06-02,2019-06-02
386,47,6,374,96,7.56,2019-06-02,2019-06-02
387,39,38,401,32,16.132,2019-06-02,2019-06-02
388,52,52,1675,99,10.0,2019-06-02,2019-06-02
389,55,13,987,24,3.85,2019-06-02,2019-06-02
390,33,3,1233,27,13.32,2019-06-02,2019-06-02
391,30,20,605,66,2.06,2019-06-02,2019-06-02
392,15,28,400,65,7.122,2019-06-02,2019-06-02
393,16,33,1006,52,5.659,2019-06-02,2019-06-02
394,47,14,179,94,15.14,2019-06-02,2019-06-02
395,21,26,744,74,14.57,2019-06-02,2019-06-02
396,59,21,622,29,18.127,2019-06-02,2019-06-02
397,17,44,1257,69,14.0,2019-06-02,2019-06-02
398,31,13,449,18,2.12,2019-06-02,2019-06-02
399,22,31,1575,18,11.553,2019-06-02,2019-06-02
400,29,55,1475,47,15.8,2019-06-02,2019-06-02
401,4,37,993,15,3.89,2019-06-02,2019-06-02
402,41,41,1516,42,3.858,2019-06-02,2019-06-02
403,2,5,1592,98,4.0,2019-06-02,2019-06-02
404,42,24,643,75,18.0,2019-06-02,2019-06-02
405,46,48,1230,92,2.245,2019-06-02,2019-06-02
406,57,5,993,64,11.8,2019-06-02,2019-06-02
407,44,21,304,32,7.0,2019-06-02,2019-06-02
408,5,8,602,28,4.786,2019-06-02,2019-06-02
409,30,54,134,28,6.785,2019-06-02,2019-06-02
410,1,10,418,87,4.58,2019-06-02,2019-06-02
411,44,35,521,20,10.353,2019-06-02,2019-06-02
412,54,11,1939,32,18.782,2019-06-02,2019-06-02
413,3,31,1694,59,19.348,2019-06-02,2019-06-02
414,4,6,307,91,18.188,2019-06-02,2019-06-02
415,22,21,169,64,6.0,2019-06-02,2019-06-02
416,38,17,319,74,6.731,2019-06-02,2019-06-02
417,54,22,1261,10,3.411,2019-06-02,2019-06-02
418,58,30,637,42,6.399,2019-06-02,2019-06-02
419,36,16,267,2,5.7,2019-06-02,2019-06-02
420,46,7,1136,93,7.995,2019-06-02,2019-06-02
421,2,27,637,47,16.2,2019-06-02,2019-06-02
422,30,52,626,8,10.82,2019-06-02,2019-06-02
423,45,5,1867,10,15.485,2019-06-02,2019-06-02
424,4,60,291,4,1.631,2019-06-02,2019-06-02
425,38,50,1627,1,15.167,2019-06-02,2019-06-02
426,46,49,1804,80,12.229,2019-06-02,2019-06-02
427,25,8,140,66,8.609,2019-06-02,2019-06-02
428,24,41,1481,24,1.47,2019-06-02,2019-06-02
429,6,43,238,96,1.09,2019-06-02,2019-06-02
430,22,26,401,70,15.0,2019-06-02,2019-06-02
431,13,24,1334,15,13.777,2019-06-02,2019-06-02
432,4,9,1266,77,11.231,2019-06-02,2019-06-02
433,58,58,1877,70,12.48,2019-06-02,2019-06-02
434,38,36,1160,94,5.0,2019-06-02,2019-06-02
435,13,56,1652,95,14.129,2019-06-02,2019-06-02
436,32,52,1573,31,6.217,2019-06-02,2019-06-02
437,55,44,1244,23,17.468,2019-06-02,2019-06-02
438,46,42,1501,37,5.0,2019-06-02,2019-06-02
439,59,4,516,64,2.517,2019-06-02,2019-06-02
440,30,38,1581,6,16.0,2019-06-02,2019-06-02
441,13,37,653,49,3.407,2019-06-02,2019-06-02
442,31,57,1356,93,13.102,2019-06-02,2019-06-02
443,35,20,1608,68,3.558,2019-06-02,2019-06-02
444,21,42,942,9,11.655,2019-06-02,2019-06-02
445,10,27,1141,84,18.0,2019-06-02,2019-06-02
446,23,32,367,63,7.6,2019-06-02,2019-06-02
447,25,21,1408,6,1.12,2019-06-02,2019-06-02
448,37,47,1219,19,5.927,2019-06-02,2019-06-02
449,34,20,242,50,11.0,2019-06-02,2019-06-02
450,38,30,1925,13,10.2,2019-06-02,2019-06-02
451,2,42,1210,72,3.308,2019-06-02,2019-06-02
452,2,37,475,94,16.224,2019-06-02,2019-06-02
453,27,41,131,85,9.887,2019-06-02,2019-06-02
454,6,1,1047,13,8.1,2019-06-02,2019-06-02
455,9,8,1831,40,11.995,2019-06-02,2019-06-02
456,35,22,987,69,1.768,2019-06-02,2019-06-02
457,32,15,407,9,2.1,2019-06-02,2019-06-02
458,24,29,1050,12,13.175,2019-06-02,2019-06-02
459,45,41,138,93,2.176,2019-06-02,2019-06-02
460,59,36,707,27,9.852,2019-06-02,2019-06-02
461,19,44,1478,48,14.0,2019-06-02,2019-06-02
462,60,16,991,63,1.742,2019-06-02,2019-06-02
463,37,13,251,31,9.497,2019-06-02,2019-06-02
464,53,49,762,34,17.369,2019-06-02,2019-06-02
465,58,40,1005,48,9.821,2019-06-02,2019-06-02
466,4,45,202,71,8.407,2019-06-02,2019-06-02
467,45,55,875,9,17.058,2019-06-02,2019-06-02
468,18,4,1005,50,16.961,2019-06-02,2019-06-02
469,2,42,155,36,8.55,2019-06-02,2019-06-02
470,35,9,1871,28,4.173,2019-06-02,2019-06-02
471,37,22,1216,30,1.609,2019-06-02,2019-06-02
472,21,35,126,82,6.73,2019-06-02,2019-06-02
473,37,56,1541,38,18.41,2019-06-02,2019-06-02
474,30,56,321,56,12.343,2019-06-02,2019-06-02
475,22,15,1640,0,3.506,2019-06-02,2019-06-02
476,45,42,1028,64,17.08,2019-06-02,2019-06-02
477,18,28,102,25,11.61,2019-06-02,2019-06-02
478,4,3,1860,23,11.133,2019-06-02,2019-06-02
479,53,30,1972,8,4.848,2019-06-02,2019-06-02
480,9,54,539,47,6.543,2019-06-02,2019-06-02
481,52,8,687,61,17.556,2019-06-02,2019-06-02
482,55,38,1596,9,18.54,2019-06-02,2019-06-02
483,37,25,331,15,7.718,2019-06-02,2019-06-02
484,17,30,1036,64,13.196,2019-06-02,2019-06-02
485,8,51,319,58,10.841,2019-06-02,2019-06-02
486,7,46,563,70,5.53,2019-06-02,2019-06-02
487,28,8,594,47,5.407,2019-06-02,2019-06-02
488,41,26,1072,68,3.866,2019-06-02,2019-06-02
489,39,32,613,23,6.702,2019-06-02,2019-06-02
490,48,26,1012,86,2.59,2019-06-02,2019-06-02
491,9,20,988,2,6.852,2019-06-02,2019-06-02
