213,0,15,31,1049,60,4.03,2019-06-05,2019-06-05
214,0,6,44,1808,99,8.8,2019-06-05,2019-06-05
215,0,31,37,800,7,3.657,2019-06-05,2019-06-05
216,0,17,38,247,86,7.856,2019-06-05,2019-06-05
217,0,6,45,866,52,14.439,2019-06-05,2019-06-05
218,0,12,14,380,56,12.851,2019-06-05,2019-06-05
219,0,26,29,986,23,6.442,2019-06-05,2019-06-05
220,0,43,7,433,78,11.944,2019-06-05,2019-06-05
221,0,49,3,457,42,17.021,2019-06-05,2019-06-05
222,0,51,34,727,80,18.02,2019-06-05,2019-06-05
223,0,13,5,1216,98,3.0,2019-06-05,2019-06-05
224,0,1,24,1358,61,7.194,2019-06-05,2019-06-05
225,0,3,49,64,44,20.0,2019-06-05,2019-06-05
226,0,30,44,1481,21,3.8,2019-06-05,2019-06-05
227,0,51,16,795,25,11.012,2019-06-05,2019-06-05
228,0,15,43,1593,97,12.0,2019-06-05,2019-06-05
229,0,53,37,1848,11,9.074,2019-06-05,2019-06-05
230,0,21,4,1712,62,5.843,2019-06-05,2019-06-05
231,0,36,4,1553,75,12.895,2019-06-05,2019-06-05
232,0,2,2,1868,13,8.24,2019-06-05,2019-06-05
233,0,34,44,1505,15,2.67,2019-06-05,2019-06-05
234,0,38,13,1158,18,2.598,2019-06-05,2019-06-05
235,0,26,40,593,5,13.208,2019-06-05,2019-06-05
236,0,45,58,995,55,9.113,2019-06-05,2019-06-05
237,0,20,23,1109,53,17.9,2019-06-05,2019-06-05
238,0,31,46,1896,77,5.05,2019-06-05,2019-06-05
239,0,50,58,810,30,13.0,2019-06-05,2019-06-05
240,0,13,14,1217,36,12.454,2019-06-05,2019-06-05
241,0,23,25,1954,65,13.25,2019-06-05,2019-06-05
242,0,53,40,1,55,1.368,2019-06-05,2019-06-05
243,0,37,16,645,66,2.634,2019-06-05,2019-06-05
244,0,18,42,410,12,16.467,2019-06-05,2019-06-05
245,0,37,18,1802,91,4.972,2019-06-05,2019-06-05
246,0,58,2,156,87,16.458,2019-06-05,2019-06-05
247,0,34,41,838,79,16.864,2019-06-05,2019-06-05
248,0,38,8,1789,31,14.0,2019-06-05,2019-06-05
249,0,12,1,1817,90,8.0,2019-06-05,2019-06-05
250,0,5,49,426,17,18.645,2019-06-05,2019-06-05
251,0,57,11,1309,15,7.517,2019-06-05,2019-06-05
252,0,46,10,1303,80,3.317,2019-06-05,2019-06-05
253,0,54,60,1844,3,5.628,2019-06-05,2019-06-05
254,0,60,35,1999,45,11.446,2019-06-05,2019-06-05
255,0,1,53,81,9,15.338,2019-06-05,2019-06-05
256,0,54,23,135,32,17.4,2019-06-05,2019-06-05
257,0,42,28,1420,59,10.063,2019-06-05,2019-06-05
258,0,48,48,258,68,17.9,2019-06-05,2019-06-05
259,0,25,57,1744,80,1.614,2019-06-05,2019-06-05
260,0,15,19,412,86,16.9,2019-06-05,2019-06-05
261,0,35,54,1916,75,8.72,2019-06-05,2019-06-05
262,0,10,49,1769,74,5.873,2019-06-05,2019-06-05
263,0,1,41,791,25,8.814,2019-06-05,2019-06-05
264,0,57,20,63,59,1.081,2019-06-05,2019-06-05
265,0,30,51,105,2,4.213,2019-06-05,2019-06-05
266,0,53,19,466,39,5.894,2019-06-05,2019-06-05
267,0,17,35,983,73,5.096,2019-06-05,2019-06-05
268,0,12,42,1779,44,3.571,2019-06-05,2019-06-05
269,0,31,28,683,39,11.796,2019-06-05,2019-06-05
270,0,35,37,586,17,3.822,2019-06-05,2019-06-05
271,0,46,60,1623,56,9.844,2019-06-05,2019-06-05
272,0,31,26,1489,99,7.78,2019-06-05,2019-06-05
273,0,42,9,585,83,19.446,2019-06-05,2019-06-05
274,0,29,6,1969,37,17.303,2019-06-05,2019-06-05
275,0,18,60,223,94,9.148,2019-06-05,2019-06-05
276,0,9,30,522,33,16.358,2019-06-05,2019-06-05
277,0,7,8,340,28,11.238,2019-06-05,2019-06-05
278,0,34,1,432,18,8.461,2019-06-05,2019-06-05
279,0,58,13,1978,59,11.631,2019-06-05,2019-06-05
280,0,32,10,1954,30,12.826,2019-06-05,2019-06-05
281,0,59,31,940,53,14.86,2019-06-05,2019-06-05
282,0,53,11,1553,86,10.315,2019-06-05,2019-06-05
283,0,44,47,1443,87,13.339,2019-06-05,2019-06-05
284,0,33,49,658,23,7.471,2019-06-05,2019-06-05
285,0,20,22,549,86,7.122,2019-06-05,2019-06-05
286,0,19,12,139,82,2.487,2019-06-05,2019-06-05
287,0,23,2,527,69,19.228,2019-06-05,2019-06-05
288,0,53,11,463,28,3.0,2019-06-05,2019-06-05
289,0,40,42,1096,27,19.36,2019-06-05,2019-06-05
290,0,3,31,59,36,19.0,2019-06-05,2019-06-05
291,0,50,5,1424,40,13.393,2019-06-05,2019-06-05
292,0,12,56,1884,56,18.124,2019-06-05,2019-06-05
293,0,40,36,267,75,15.509,2019-06-05,2019-06-05
294,0,19,6,1476,35,4.903,2019-06-05,2019-06-05
295,0,34,43,1533,14,4.18,2019-06-05,2019-06-05
296,0,52,25,1506,33,1.17,2019-06-05,2019-06-05
297,0,20,41,42,88,20.0,2019-06-05,2019-06-05
298,0,56,25,699,41,9.5,2019-06-05,2019-06-05
299,0,16,47,1059,93,15.491,2019-06-05,2019-06-05
300,0,52,5,746,83,3.034,2019-06-05,2019-06-05
301,0,16,39,1105,12,7.6,2019-06-05,2019-06-05
302,0,10,26,1224,88,15.1,2019-06-05,2019-06-05
303,0,46,19,1126,90,14.915,2019-06-05,2019-06-05
304,0,20,19,13,3,13.93,2019-06-05,2019-06-05
305,0,19,19,1440,96,7.827,2019-06-05,2019-06-05
306,0,31,28,1349,85,2.66,2019-06-05,2019-06-05
307,0,49,50,788,32,1.0,2019-06-05,2019-06-05
308,0,4,12,323,98,10.95,2019-06-05,2019-06-05
309,0,21,11,512,82,15.339,2019-06-05,2019-06-05
310,0,3,21,1180,84,15.856,2019-06-05,2019-06-05
311,0,41,56,440,7,13.056,2019-06-05,2019-06-05
312,0,9,16,624,52,8.456,2019-06-05,2019-06-05
313,0,21,4,1695,6,11.331,2019-06-05,2019-06-05
314,0,33,15,1329,87,11.51,2019-06-05,2019-06-05
315,0,28,14,1243,43,7.489,2019-06-05,2019-06-05
316,0,25,44,1938,90,17.056,2019-06-05,2019-06-05
317,0,41,40,1980,30,4.231,2019-06-05,2019-06-05
318,0,23,4,837,44,3.871,2019-06-05,2019-06-05
319,0,51,47,1754,78,14.534,2019-06-05,2019-06-05
320,0,28,57,1995,69,15.941,2019-06-05,2019-06-05
321,0,58,6,1496,85,12.55,2019-06-05,2019-06-05
322,0,37,19,1299,77,3.007,2019-06-05,2019-06-05
323,0,26,4,1988,72,2.855,2019-06-05,2019-06-05
324,0,18,11,414,98,9.0,2019-06-05,2019-06-05
325,0,44,2,1161,96,9.669,2019-06-05,2019-06-05
326,0,44,1,1989,31,18.418,2019-06-05,2019-06-05
327,0,10,19,1047,74,5.94,2019-06-05,2019-06-05
328,0,32,47,169,4,7.797,2019-06-05,2019-06-05
329,0,10,40,433,6,3.283,2019-06-05,2019-06-05
330,0,30,1,481,93,8.624,2019-06-05,2019-06-05
331,0,60,26,117,64,15.531,2019-06-05,2019-06-05
332,0,11,16,740,65,19.0,2019-06-05,2019-06-05
333,0,29,25,697,13,3.949,2019-06-05,2019-06-05
334,0,40,45,201,32,15.541,2019-06-05,2019-06-05
335,0,30,44,1437,55,7.92,2019-06-05,2019-06-05
336,0,44,42,15,44,14.688,2019-06-05,2019-06-05
337,0,45,33,1814,85,13.396,2019-06-05,2019-06-05
338,0,34,37,1428,65,1.186,2019-06-05,2019-06-05
339,0,41,44,1986,45,15.862,2019-06-05,2019-06-05
340,0,34,38,1288,11,19.685,2019-06-05,2019-06-05
341,0,3,29,295,97,9.405,2019-06-05,2019-06-05
342,0,38,41,1975,19,12.26,2019-06-05,2019-06-05
343,0,11,4,788,12,10.19,2019-06-05,2019-06-05
344,0,30,54,740,1,5.962,2019-06-05,2019-06-05
345,0,24,46,923,51,8.658,2019-06-05,2019-06-05
346,0,56,8,1093,82,9.882,2019-06-05,2019-06-05
347,0,21,21,79,64,8.0,2019-06-05,2019-06-05
348,0,2,15,751,88,3.0,2019-06-05,2019-06-05
349,0,13,11,972,87,7.717,2019-06-05,2019-06-05
350,0,11,45,1486,87,11.0,2019-06-05,2019-06-05
351,0,16,6,1006,35,1.246,2019-06-05,2019-06-05
352,0,48,49,632,30,7.804,2019-06-05,2019-06-05
353,0,53,51,387,57,10.673,2019-06-05,2019-06-05
354,0,20,46,1582,72,16.03,2019-06-05,2019-06-05
355,0,3,22,1048,48,6.724,2019-06-05,2019-06-05
356,0,48,14,860,90,19.4,2019-06-05,2019-06-05
357,0,32,36,1258,89,2.99,2019-06-05,2019-06-05
358,0,43,49,1064,1,11.99,2019-06-05,2019-06-05
359,0,40,10,1839,13,4.1,2019-06-05,2019-06-05
360,0,30,26,1732,72,9.454,2019-06-05,2019-06-05
361,0,31,43,1195,92,1.89,2019-06-05,2019-06-05
362,0,46,24,1397,67,19.834,2019-06-05,2019-06-05
363,0,2,7,1318,39,18.7,2019-06-05,2019-06-05
364,0,56,17,425,30,7.628,2019-06-05,2019-06-05
365,0,4,18,1705,20,4.664,2019-06-05,2019-06-05
366,0,39,14,145,42,11.321,2019-06-05,2019-06-05
367,0,11,50,220,21,12.489,2019-06-05,2019-06-05
368,0,31,4,1328,6,14.552,2019-06-05,2019-06-05
369,0,19,31,611,19,8.313,2019-06-05,2019-06-05
370,0,37,57,1204,44,8.791,2019-06-05,2019-06-05
371,0,44,21,1226,15,2.0,2019-06-05,2019-06-05
372,0,15,2,992,43,12.692,2019-06-05,2019-06-05
373,0,58,30,435,93,19.337,2019-06-05,2019-06-05
374,0,20,31,1658,54,16.74,2019-06-05,2019-06-05
375,0,3,57,19,63,4.62,2019-06-05,2019-06-05
376,0,59,28,1900,13,5.756,2019-06-05,2019-06-05
377,0,26,24,311,26,2.196,2019-06-05,2019-06-05
378,0,60,51,997,62,13.551,2019-06-05,2019-06-05
379,0,9,40,730,9,8.56,2019-06-05,2019-06-05
380,0,2,49,1527,33,3.512,2019-06-05,2019-06-05
381,0,55,15,1299,95,15.325,2019-06-05,2019-06-05
382,0,31,13,1427,21,13.666,2019-06-05,2019-06-05
383,0,4,42,1575,17,16.286,2019-06-05,2019-06-05
384,0,54,59,1456,53,3.1,2019-06-05,2019-06-05
385,0,48,3,1857,43,2.953,2019-06-05,2019-06-05
386,0,55,18,1848,6,9.221,2019-06-05,2019-06-05
387,0,49,25,87,93,6.71,2019-06-05,2019-06-05
388,0,12,8,1973,51,16.58,2019-06-05,2019-06-05
389,0,17,29,1100,22,10.816,2019-06-05,2019-06-05
390,0,20,41,1560,84,14.2,2019-06-05,2019-06-05
391,0,8,46,1303,62,18.204,2019-06-05,2019-06-05
392,0,43,34,58,27,14.102,2019-06-05,2019-06-05
393,0,29,25,1871,24,1.154,2019-06-05,2019-06-05
394,0,39,31,1171,77,6.451,2019-06-05,2019-06-05
395,0,28,41,1077,36,10.292,2019-06-05,2019-06-05
396,0,50,23,1382,51,13.553,2019-06-05,2019-06-05
397,0,19,34,664,66,13.0,2019-06-05,2019-06-05
398,0,52,11,293,6,3.8,2019-06-05,2019-06-05
399,0,21,13,1945,63,18.265,2019-06-05,2019-06-05
400,0,55,14,803,6,8.759,2019-06-05,2019-06-05
401,0,60,22,663,95,15.563,2019-06-05,2019-06-05
402,0,28,2,1194,83,12.912,2019-06-05,2019-06-05
403,0,52,22,1782,86,15.488,2019-06-05,2019-06-05
404,0,43,55,427,55,2.0,2019-06-05,2019-06-05
405,0,59,48,428,12,18.554,2019-06-05,2019-06-05
406,0,43,34,1751,37,16.0,2019-06-05,2019-06-05
407,0,35,40,468,51,10.233,2019-06-05,2019-06-05
408,0,8,18,1893,59,13.397,2019-06-05,2019-06-05
409,0,32,39,220,38,3.364,2019-06-05,2019-06-05
410,0,49,6,73,75,11.816,2019-06-05,2019-06-05
411,0,2,13,364,41,16.2,2019-06-05,2019-06-05
412,0,15,38,1510,93,17.689,2019-06-05,2019-06-05
413,0,52,37,961,4,14.948,2019-06-05,2019-06-05
414,0,58,10,1689,20,17.241,2019-06-05,2019-06-05
415,0,33,10,867,96,5.882,2019-06-05,2019-06-05
416,0,35,1,1719,50,12.943,2019-06-05,2019-06-05
417,0,10,4,573,23,12.701,2019-06-05,2019-06-05
418,0,17,18,553,51,10.808,2019-06-05,2019-06-05
419,0,50,23,1905,38,16.56,2019-06-05,2019-06-05
420,0,42,7,1205,70,13.58,2019-06-05,2019-06-05
421,0,40,36,127,29,7.75,2019-06-05,2019-06-05
422,0,17,19,1220,31,19.0,2019-06-05,2019-06-05
423,0,41,45,421,6,6.41,2019-06-05,2019-06-05
424,0,27,56,1840,76,14.185,2019-06-05,2019-06-05
425,0,56,27,569,30,19.697,2019-06-05,2019-06-05
426,0,24,36,380,82,18.909,2019-06-05,2019-06-05
427,0,4,41,696,33,8.431,2019-06-05,2019-06-05
428,0,52,18,744,25,4.469,2019-06-05,2019-06-05
429,0,57,38,853,5,7.979,2019-06-05,2019-06-05
430,0,55,14,1919,23,8.0,2019-06-05,2019-06-05
431,0,34,47,1978,33,19.66,2019-06-05,2019-06-05
432,0,1,60,819,24,10.83,2019-06-05,2019-06-05
433,0,57,23,1733,71,3.954,2019-06-05,2019-06-05
434,0,33,58,1827,16,8.105,2019-06-05,2019-06-05
435,0,53,40,604,40,6.228,2019-06-05,2019-06-05
436,0,16,39,1222,73,14.5,2019-06-05,2019-06-05
437,0,13,33,1248,21,15.26,2019-06-05,2019-06-05
438,0,19,26,2,3,5.974,2019-06-05,2019-06-05
439,0,45,35,651,73,1.603,2019-06-05,2019-06-05
440,0,50,52,350,39,6.4,2019-06-05,2019-06-05
441,0,51,23,1061,39,19.51,2019-06-05,2019-06-05
442,0,54,17,286,91,9.48,2019-06-05,2019-06-05
443,0,12,17,1413,60,9.589,2019-06-05,2019-06-05
444,0,19,22,1286,65,11.0,2019-06-05,2019-06-05
445,0,27,26,1632,90,14.469,2019-06-05,2019-06-05
446,0,42,15,468,79,14.377,2019-06-05,2019-06-05
447,0,9,31,1905,66,9.465,2019-06-05,2019-06-05
448,0,29,16,726,70,13.59,2019-06-05,2019-06-05
449,0,33,5,534,66,10.11,2019-06-05,2019-06-05
450,0,21,1,51,2,8.374,2019-06-05,2019-06-05
451,0,25,20,108,23,16.955,2019-06-05,2019-06-05
452,0,41,42,969,81,15.7,2019-06-05,2019-06-05
453,0,50,39,899,92,12.0,2019-06-05,2019-06-05
454,0,47,57,1958,27,17.194,2019-06-05,2019-06-05
455,0,60,47,925,16,14.778,2019-06-05,2019-06-05
456,0,20,23,155,98,14.0,2019-06-05,2019-06-05
457,0,45,44,1465,73,2.673,2019-06-05,2019-06-05
458,0,17,49,198,3,9.251,2019-06-05,2019-06-05
